[52.3825465108639, 52.384999049285284, 52.38599627419788, 52.38649938720752, 52.387038443223624]
[-1.5615591925968195, -1.5551862373073608, -1.5569964323007517, -1.5559955128045144, -1.5541997565110213]
[0, 0, 1, 1, 0]
