Logging started at 01-02-21 at 21:21:55
Timestamp, Longitude, Latitude, Altitude, Roll, Pitch, Yaw, Velocity, Groundspeed, Airspeed, Current, Voltage
21:21:55.034909, 149.1652375, -35.3632622, -0.018, 0.0013992934254929423, 0.0019098765915259719, -0.0038703791797161102, [-0.01, 0.01, 0.02], 0.025603827089071274, 0.0, 0, 0
21:22:05.056497, 149.1652369, -35.3632619, 4.001, -0.07112904638051987, -0.05777362361550331, -0.12371464818716049, [0.16, -0.27, 0.0], 0.31681618094444275, 0.052000001072883606, 0, 0
21:22:06.057885, 149.1652301, -35.3632585, 4.028, -0.09705185890197754, -0.07800543308258057, -0.12418387830257416, [0.64, -1.04, 0.02], 1.2306150197982788, 0.9110000729560852, 0, 0
21:22:07.063266, 149.1652142, -35.363251, 4.035, 0.004574392922222614, -0.16328483819961548, -0.9802429676055908, [1.06, -1.85, 0.03], 2.1387147903442383, 1.8540000915527344, 0, 0
21:22:08.063878, 149.1651965, -35.3632421, 4.038, 0.005010055843740702, -0.18026070296764374, -1.0122326612472534, [1.5, -2.4, 0.03], 2.837800979614258, 2.625000238418579, 0, 0
21:22:09.064525, 149.1651582, -35.3632222, 4.041, -0.0037734101060777903, -0.17559979856014252, -1.0237505435943604, [1.92, -3.07, 0.04], 3.624995231628418, 3.5200002193450928, 0, 0
21:22:10.065406, 149.1651222, -35.3632038, 4.044, -0.004289022646844387, -0.17608168721199036, -1.0273815393447876, [2.08, -3.39, 0.04], 3.9832303524017334, 3.932000160217285, 0, 0
21:22:11.070538, 149.1650835, -35.3631844, 4.049, -0.0027262039948254824, -0.17923179268836975, -1.0284329652786255, [2.18, -3.59, 0.05], 4.21125602722168, 4.176000118255615, 0, 0
21:22:12.075265, 149.1650428, -35.3631642, 4.052, -0.0018240200588479638, -0.18256860971450806, -1.0275477170944214, [2.26, -3.74, 0.05], 4.372598171234131, 4.3460001945495605, 0, 0
21:22:13.080528, 149.165001, -35.3631434, 4.053, -0.0018449722556397319, -0.18693019449710846, -1.0254725217819214, [2.33, -3.84, 0.05], 4.501169204711914, 4.4730000495910645, 0, 0
21:22:14.083196, 149.164958, -35.363122, 4.052, -0.001472830306738615, -0.18995876610279083, -1.0243693590164185, [2.39, -3.93, 0.05], 4.604147434234619, 4.578999996185303, 0, 0
21:22:15.083709, 149.1649143, -35.3631002, 4.05, -0.0008010525489225984, -0.19296258687973022, -1.0231781005859375, [2.43, -3.99, 0.05], 4.681145191192627, 4.660000324249268, 0, 0
21:22:16.084769, 149.16487, -35.363078, 4.048, -0.0017646225169301033, -0.19492949545383453, -1.023282766342163, [2.46, -4.05, 0.04], 4.7464518547058105, 4.7270002365112305, 0, 0
21:22:17.087613, 149.1648364, -35.3630612, 4.047, -0.0009745893185026944, -0.19629932940006256, -1.024152398109436, [2.48, -4.08, 0.04], 4.787858009338379, 4.773000240325928, 0, 0
21:22:18.090983, 149.1647912, -35.3630385, 4.043, -0.0012986233923584223, -0.19778935611248016, -1.0246565341949463, [2.5, -4.12, 0.04], 4.827969074249268, 4.822000026702881, 0, 0
21:22:19.096229, 149.1647456, -35.3630156, 4.039, -0.00102733273524791, -0.19774936139583588, -1.024811029434204, [2.52, -4.15, 0.04], 4.864559650421143, 4.859000205993652, 0, 0
21:22:20.101474, 149.1646883, -35.3629869, 4.038, -0.0005814316682517529, -0.1992802768945694, -1.0249497890472412, [2.53, -4.18, 0.03], 4.8927226066589355, 4.892000198364258, 0, 0
21:22:21.106412, 149.1646421, -35.3629638, 4.035, 0.0005635582492686808, -0.19971700012683868, -1.0254307985305786, [2.54, -4.2, 0.03], 4.915627956390381, 4.9150004386901855, 0, 0
21:22:22.110198, 149.1645958, -35.3629406, 4.034, 0.0013265084708109498, -0.200281023979187, -1.0259153842926025, [2.55, -4.21, 0.03], 4.932926654815674, 4.937000274658203, 0, 0
21:22:23.111420, 149.1645493, -35.3629174, 4.031, 0.0015035863034427166, -0.20030243694782257, -1.0247677564620972, [2.56, -4.22, 0.03], 4.942866802215576, 4.943000316619873, 0, 0
21:22:24.114389, 149.1645028, -35.3628942, 4.029, 0.0016052478458732367, -0.20195108652114868, -1.0249223709106445, [2.56, -4.22, 0.03], 4.947402477264404, 4.948000431060791, 0, 0
21:22:25.116809, 149.1644564, -35.3628711, 4.029, 0.0026383078657090664, -0.20357470214366913, -1.0245391130447388, [2.57, -4.24, 0.03], 4.961087703704834, 4.962000370025635, 0, 0
