Logging started at 02-02-21 at 21:12:25
Timestamp, Longitude, Latitude, Altitude, Roll, Pitch, Yaw, Velocity, Groundspeed, Airspeed, Current, Voltage
21:12:25.116496, 149.1652372, -35.363262, 4.1, -0.00315849925391376, -0.002619925420731306, -0.125992551445961, [-0.02, 0.01, 0.09], 0.031794194132089615, 0.018000001087784767, 0, 0
21:12:26.120050, 149.1652367, -35.3632618, 4.1, -0.06900987029075623, -0.05594683438539505, -0.12670667469501495, [0.12, -0.19, 0.08], 0.2333945482969284, 0.05400000140070915, 0, 0
21:12:27.121869, 149.1652307, -35.3632587, 4.103, -0.1006552204489708, -0.0773170217871666, -0.12694750726222992, [0.58, -0.94, 0.08], 1.1172471046447754, 0.8500000238418579, 0, 0
21:12:28.125632, 149.1652163, -35.3632514, 4.105, -0.022719454020261765, -0.16297286748886108, -0.942855954170227, [0.98, -1.74, 0.08], 2.002908706665039, 1.7590000629425049, 0, 0
21:12:29.130674, 149.1651931, -35.3632396, 4.104, -0.0049753631465137005, -0.18840737640857697, -1.029137134552002, [1.54, -2.48, 0.08], 2.926476001739502, 2.7130000591278076, 0, 0
21:12:30.135008, 149.1651623, -35.3632238, 4.105, -0.00926003698259592, -0.18261736631393433, -1.0282487869262695, [1.87, -3.04, 0.08], 3.5732908248901367, 3.4730000495910645, 0, 0
21:12:31.139837, 149.1651357, -35.3632106, 4.106, -0.007913432084023952, -0.18031513690948486, -1.0275356769561768, [2.02, -3.3, 0.07], 3.874755859375, 3.8470001220703125, 0, 0
21:12:32.143507, 149.1651071, -35.3631967, 4.106, -0.006029912736266851, -0.1799013316631317, -1.0243247747421265, [2.12, -3.49, 0.07], 4.089138031005859, 4.082000255584717, 0, 0
21:12:33.147371, 149.1650772, -35.3631822, 4.107, -0.005295388866215944, -0.18147093057632446, -1.0193159580230713, [2.21, -3.61, 0.07], 4.239679336547852, 4.207000255584717, 0, 0
21:12:34.149442, 149.1650362, -35.3631621, 4.113, -0.006287103518843651, -0.18449829518795013, -1.015121340751648, [2.31, -3.73, 0.07], 4.394465923309326, 4.366000175476074, 0, 0
21:12:35.153381, 149.1649939, -35.3631413, 4.119, -0.005287139676511288, -0.1874261349439621, -1.012627363204956, [2.38, -3.83, 0.08], 4.51583194732666, 4.486999988555908, 0, 0
21:12:36.157761, 149.164951, -35.3631199, 4.123, -0.006028438452631235, -0.19135454297065735, -1.011226773262024, [2.43, -3.9, 0.08], 4.603376865386963, 4.586000442504883, 0, 0
21:12:37.160849, 149.1649072, -35.3630979, 4.127, -0.007263407111167908, -0.194084033370018, -1.0116668939590454, [2.48, -3.96, 0.08], 4.683215141296387, 4.671000003814697, 0, 0
21:12:38.165870, 149.164863, -35.3630757, 4.126, -0.007525353226810694, -0.19711390137672424, -1.0132132768630981, [2.5, -4.02, 0.07], 4.741256237030029, 4.743000030517578, 0, 0
21:12:39.170408, 149.1648183, -35.3630531, 4.125, -0.00813990831375122, -0.1997900754213333, -1.0154467821121216, [2.53, -4.07, 0.07], 4.79509973526001, 4.800000190734863, 0, 0
21:12:40.174250, 149.1647731, -35.3630303, 4.122, -0.0071321530267596245, -0.1994151920080185, -1.0166741609573364, [2.54, -4.11, 0.06], 4.8391313552856445, 4.857000350952148, 0, 0
21:12:41.178583, 149.1647274, -35.3630073, 4.122, -0.008661276660859585, -0.2009166032075882, -1.0178505182266235, [2.55, -4.13, 0.06], 4.866607666015625, 4.88700008392334, 0, 0
21:12:42.180440, 149.1647043, -35.3629956, 4.123, -0.00880673248320818, -0.20104451477527618, -1.0190067291259766, [2.55, -4.15, 0.06], 4.87629508972168, 4.902000427246094, 0, 0
21:12:43.185736, 149.1646583, -35.3629725, 4.122, -0.007629916537553072, -0.20162101089954376, -1.0205833911895752, [2.56, -4.17, 0.06], 4.900302886962891, 4.920000076293945, 0, 0
21:12:44.190918, 149.1646119, -35.3629492, 4.122, -0.007627419196069241, -0.2025243490934372, -1.020742654800415, [2.56, -4.18, 0.05], 4.913110256195068, 4.932000160217285, 0, 0
21:12:45.195023, 149.1645656, -35.362926, 4.123, -0.006486513186246157, -0.20256754755973816, -1.0215736627578735, [2.56, -4.2, 0.05], 4.924165725708008, 4.940000057220459, 0, 0
21:12:46.197434, 149.164519, -35.3629027, 4.122, -0.005701806861907244, -0.2042427510023117, -1.0218918323516846, [2.57, -4.2, 0.04], 4.92891788482666, 4.946000099182129, 0, 0
21:12:47.199959, 149.1644725, -35.3628794, 4.12, -0.006005575880408287, -0.20412677526474, -1.0220820903778076, [2.57, -4.21, 0.04], 4.941227912902832, 4.954000473022461, 0, 0
21:12:48.205073, 149.1644376, -35.362862, 4.122, -0.004761240445077419, -0.2050735354423523, -1.0212618112564087, [2.58, -4.22, 0.04], 4.951979637145996, 4.958000183105469, 0, 0
21:12:49.207871, 149.1643909, -35.3628386, 4.125, -0.004887263756245375, -0.20537255704402924, -1.0216933488845825, [2.58, -4.22, 0.04], 4.957714080810547, 4.966000080108643, 0, 0
21:12:50.212264, 149.1643442, -35.3628153, 4.129, -0.005355164408683777, -0.20682740211486816, -1.0207984447479248, [2.59, -4.22, 0.04], 4.957955360412598, 4.975000381469727, 0, 0
21:12:51.216375, 149.1642973, -35.3627919, 4.13, -0.005264696199446917, -0.20665165781974792, -1.021150827407837, [2.59, -4.23, 0.04], 4.964895248413086, 4.9810004234313965, 0, 0
21:12:52.219935, 149.1642505, -35.3627685, 4.132, -0.004342253785580397, -0.20658934116363525, -1.0212335586547852, [2.59, -4.23, 0.03], 4.966010093688965, 4.985000133514404, 0, 0
